,time,payload,routing_key
1274,2024-10-03 20:52:32.697000+00:00,96.930244,Conductivity
1275,2024-10-03 20:52:33.197000+00:00,96.98811,Conductivity
1276,2024-10-03 20:52:33.697000+00:00,97.04598,Conductivity
1277,2024-10-03 20:52:34.698000+00:00,96.930244,Conductivity
1278,2024-10-03 20:52:35.198000+00:00,96.98811,Conductivity
1279,2024-10-03 20:52:35.698000+00:00,97.04598,Conductivity
1280,2024-10-03 20:52:36.198000+00:00,96.98811,Conductivity
1281,2024-10-03 20:52:36.699000+00:00,97.04598,Conductivity
1282,2024-10-03 20:52:37.199000+00:00,97.16172,Conductivity
1283,2024-10-03 20:52:37.699000+00:00,97.04598,Conductivity
1284,2024-10-03 20:52:38.199000+00:00,97.16172,Conductivity
1285,2024-10-03 20:52:40+00:00,0.0,Heartbeat
1286,2024-10-03 20:52:42.201000+00:00,97.21959,Conductivity
1287,2024-10-03 20:52:43.201000+00:00,97.27746,Conductivity
1288,2024-10-03 20:52:44.200000+00:00,97.33533,Conductivity
1289,2024-10-03 20:52:44.700000+00:00,97.45106,Conductivity
1290,2024-10-03 20:52:45.202000+00:00,97.33533,Conductivity
1291,2024-10-03 20:52:46.202000+00:00,97.45106,Conductivity
1292,2024-10-03 20:52:46.702000+00:00,97.50893,Conductivity
1293,2024-10-03 20:52:47.202000+00:00,97.566795,Conductivity
1294,2024-10-03 20:52:47.704000+00:00,97.624664,Conductivity
1295,2024-10-03 20:52:48.705000+00:00,97.7404,Conductivity
1296,2024-10-03 20:52:49.205000+00:00,97.79827,Conductivity
1297,2024-10-03 20:52:50+00:00,0.0,Heartbeat
1298,2024-10-03 20:52:50.207000+00:00,97.85614,Conductivity
1299,2024-10-03 20:52:51.209000+00:00,97.91401,Conductivity
1300,2024-10-03 20:52:52.709000+00:00,97.79827,Conductivity
1301,2024-10-03 20:52:53.210000+00:00,97.7404,Conductivity
1302,2024-10-03 20:52:53.710000+00:00,97.91401,Conductivity
1303,2024-10-03 20:52:54.208000+00:00,97.85614,Conductivity
1304,2024-10-03 20:52:54.709000+00:00,97.7404,Conductivity
1305,2024-10-03 20:52:55.707000+00:00,97.566795,Conductivity
1306,2024-10-03 20:52:57.208000+00:00,97.50893,Conductivity
1307,2024-10-03 20:52:59.213000+00:00,97.45106,Conductivity
1308,2024-10-03 20:52:59.713000+00:00,97.27746,Conductivity
1309,2024-10-03 20:53:00+00:00,0.0,Heartbeat
1310,2024-10-03 20:53:00.212000+00:00,97.21959,Conductivity
1311,2024-10-03 20:53:02.213000+00:00,97.16172,Conductivity
1312,2024-10-03 20:53:03.213000+00:00,97.21959,Conductivity
1313,2024-10-03 20:53:03.713000+00:00,97.16172,Conductivity
1314,2024-10-03 20:53:05.714000+00:00,96.930244,Conductivity
1315,2024-10-03 20:53:10+00:00,0.0,Heartbeat
1316,2024-10-03 20:53:10.716000+00:00,96.98811,Conductivity
1317,2024-10-03 20:53:11.716000+00:00,96.75664,Conductivity
1318,2024-10-03 20:53:12.216000+00:00,96.872375,Conductivity
1319,2024-10-03 20:53:15.216000+00:00,96.930244,Conductivity
1320,2024-10-03 20:53:16.717000+00:00,96.98811,Conductivity
1321,2024-10-03 20:53:17.217000+00:00,96.872375,Conductivity
1322,2024-10-03 20:53:19.218000+00:00,96.930244,Conductivity
1323,2024-10-03 20:53:19.717000+00:00,96.98811,Conductivity
1324,2024-10-03 20:53:20+00:00,0.0,Heartbeat
1325,2024-10-03 20:53:21.215000+00:00,97.16172,Conductivity
1326,2024-10-03 20:53:22.216000+00:00,96.98811,Conductivity
1327,2024-10-03 20:53:22.716000+00:00,97.04598,Conductivity
1328,2024-10-03 20:53:23.718000+00:00,97.16172,Conductivity
1329,2024-10-03 20:53:24.216000+00:00,97.21959,Conductivity
1330,2024-10-03 20:53:24.717000+00:00,97.27746,Conductivity
1331,2024-10-03 20:53:25.715000+00:00,97.33533,Conductivity
1332,2024-10-03 20:53:26.215000+00:00,97.45106,Conductivity
1333,2024-10-03 20:53:27.216000+00:00,97.33533,Conductivity
1334,2024-10-03 20:53:28.216000+00:00,97.45106,Conductivity
1335,2024-10-03 20:53:29.192000+00:00,97.566795,Conductivity
1336,2024-10-03 20:53:30+00:00,0.0,Heartbeat
1337,2024-10-03 20:53:30.192000+00:00,97.624664,Conductivity
1338,2024-10-03 20:53:31.193000+00:00,97.7404,Conductivity
1339,2024-10-03 20:53:31.694000+00:00,97.79827,Conductivity
1340,2024-10-03 20:53:32.694000+00:00,97.7404,Conductivity
1341,2024-10-03 20:53:34.195000+00:00,97.79827,Conductivity
1342,2024-10-03 20:53:35.195000+00:00,97.566795,Conductivity
1343,2024-10-03 20:53:35.696000+00:00,97.624664,Conductivity
1344,2024-10-03 20:53:37.196000+00:00,97.7404,Conductivity
1345,2024-10-03 20:53:39.197000+00:00,97.79827,Conductivity
1346,2024-10-03 20:53:40+00:00,0.0,Heartbeat
1347,2024-10-03 20:53:40.199000+00:00,97.85614,Conductivity
1348,2024-10-03 20:53:40.700000+00:00,97.91401,Conductivity
1349,2024-10-03 20:53:41.200000+00:00,98.02975,Conductivity
1350,2024-10-03 20:53:41.228000+00:00,141.98088,Temperature2
1351,2024-10-03 20:53:41.700000+00:00,98.087616,Conductivity
1352,2024-10-03 20:53:42.204000+00:00,97.91401,Conductivity
1353,2024-10-03 20:53:42.704000+00:00,98.02975,Conductivity
1354,2024-10-03 20:53:42.721000+00:00,143.00537,Temperature1
1355,2024-10-03 20:53:43.705000+00:00,98.087616,Conductivity
1356,2024-10-03 20:53:44.703000+00:00,98.145485,Conductivity
1357,2024-10-03 20:53:45.204000+00:00,98.203354,Conductivity
1358,2024-10-03 20:53:45.704000+00:00,98.145485,Conductivity
1359,2024-10-03 20:53:46.204000+00:00,98.203354,Conductivity
1360,2024-10-03 20:53:47.204000+00:00,98.02975,Conductivity
1361,2024-10-03 20:53:49.706000+00:00,97.79827,Conductivity
1362,2024-10-03 20:53:50+00:00,0.0,Heartbeat
1363,2024-10-03 20:53:51.208000+00:00,97.85614,Conductivity
1364,2024-10-03 20:53:52.709000+00:00,97.91401,Conductivity
1365,2024-10-03 20:53:53.209000+00:00,98.02975,Conductivity
1366,2024-10-03 20:53:53.709000+00:00,98.145485,Conductivity
1367,2024-10-03 20:53:54.703000+00:00,98.203354,Conductivity
1368,2024-10-03 20:53:55.696000+00:00,98.31909,Conductivity
1369,2024-10-03 20:53:56.696000+00:00,98.43483,Conductivity
1370,2024-10-03 20:53:57.196000+00:00,98.4927,Conductivity
1371,2024-10-03 20:53:58.203000+00:00,98.60844,Conductivity
1372,2024-10-03 20:53:58.703000+00:00,98.666306,Conductivity
1373,2024-10-03 20:53:59.204000+00:00,98.60844,Conductivity
1374,2024-10-03 20:54:00+00:00,0.0,Heartbeat
1375,2024-10-03 20:54:01.207000+00:00,98.37696,Conductivity
1376,2024-10-03 20:54:01.707000+00:00,98.31909,Conductivity
1377,2024-10-03 20:54:02.207000+00:00,98.203354,Conductivity
1378,2024-10-03 20:54:02.707000+00:00,98.145485,Conductivity
1379,2024-10-03 20:54:03.207000+00:00,98.087616,Conductivity
1380,2024-10-03 20:54:03.707000+00:00,97.91401,Conductivity
1381,2024-10-03 20:54:04.208000+00:00,97.79827,Conductivity
1382,2024-10-03 20:54:04.708000+00:00,97.7404,Conductivity
1383,2024-10-03 20:54:05.208000+00:00,97.566795,Conductivity
1384,2024-10-03 20:54:06.208000+00:00,97.27746,Conductivity
1385,2024-10-03 20:54:06.708000+00:00,97.16172,Conductivity
1386,2024-10-03 20:54:08.209000+00:00,96.98811,Conductivity
1387,2024-10-03 20:54:08.710000+00:00,96.930244,Conductivity
1388,2024-10-03 20:54:09.710000+00:00,96.872375,Conductivity
1389,2024-10-03 20:54:10+00:00,0.0,Heartbeat
1390,2024-10-03 20:54:10.701000+00:00,96.75664,Conductivity
1391,2024-10-03 20:54:11.202000+00:00,96.69877,Conductivity
1392,2024-10-03 20:54:12.202000+00:00,96.58303,Conductivity
1393,2024-10-03 20:54:12.702000+00:00,96.46729,Conductivity
1394,2024-10-03 20:54:15.704000+00:00,96.409424,Conductivity
1395,2024-10-03 20:54:17.207000+00:00,96.58303,Conductivity
1396,2024-10-03 20:54:17.707000+00:00,96.69877,Conductivity
1397,2024-10-03 20:54:18.711000+00:00,96.872375,Conductivity
1398,2024-10-03 20:54:19.211000+00:00,96.930244,Conductivity
1399,2024-10-03 20:54:19.713000+00:00,96.98811,Conductivity
1400,2024-10-03 20:54:20+00:00,0.0,Heartbeat
1401,2024-10-03 20:54:20.211000+00:00,97.04598,Conductivity
1402,2024-10-03 20:54:20.713000+00:00,97.16172,Conductivity
1403,2024-10-03 20:54:21.714000+00:00,97.21959,Conductivity
1404,2024-10-03 20:54:22.714000+00:00,97.04598,Conductivity
1405,2024-10-03 20:54:23.714000+00:00,96.98811,Conductivity
1406,2024-10-03 20:54:24.211000+00:00,97.04598,Conductivity
1407,2024-10-03 20:54:25.212000+00:00,96.98811,Conductivity
1408,2024-10-03 20:54:26.713000+00:00,96.930244,Conductivity
1409,2024-10-03 20:54:27.717000+00:00,96.75664,Conductivity
1410,2024-10-03 20:54:30+00:00,0.0,Heartbeat
1411,2024-10-03 20:54:30.217000+00:00,96.872375,Conductivity
1412,2024-10-03 20:54:30.727000+00:00,96.75664,Conductivity
1413,2024-10-03 20:54:32.227000+00:00,96.872375,Conductivity
1414,2024-10-03 20:54:33.227000+00:00,96.930244,Conductivity
1415,2024-10-03 20:54:34.228000+00:00,96.98811,Conductivity
1416,2024-10-03 20:54:35.228000+00:00,97.04598,Conductivity
1417,2024-10-03 20:54:35.728000+00:00,97.16172,Conductivity
1418,2024-10-03 20:54:36.728000+00:00,97.21959,Conductivity
1419,2024-10-03 20:54:37.252000+00:00,143.14426,Temperature1
1420,2024-10-03 20:54:37.729000+00:00,97.33533,Conductivity
1421,2024-10-03 20:54:38.229000+00:00,97.45106,Conductivity
1422,2024-10-03 20:54:39.229000+00:00,97.50893,Conductivity
1423,2024-10-03 20:54:39.730000+00:00,97.566795,Conductivity
1424,2024-10-03 20:54:40+00:00,0.0,Heartbeat
1425,2024-10-03 20:54:40.231000+00:00,97.624664,Conductivity
1426,2024-10-03 20:54:40.731000+00:00,97.7404,Conductivity
1427,2024-10-03 20:54:41.732000+00:00,97.566795,Conductivity
1428,2024-10-03 20:54:42.232000+00:00,97.624664,Conductivity
1429,2024-10-03 20:54:42.279000+00:00,535.0,Stapnr
1430,2024-10-03 20:54:43.282000+00:00,540.0,Stapnr
1431,2024-10-03 20:54:44.731000+00:00,97.566795,Conductivity
1432,2024-10-03 20:54:45.732000+00:00,97.50893,Conductivity
1433,2024-10-03 20:54:46.233000+00:00,97.33533,Conductivity
1434,2024-10-03 20:54:46.734000+00:00,97.27746,Conductivity
1435,2024-10-03 20:54:47.234000+00:00,97.21959,Conductivity
1436,2024-10-03 20:54:47.734000+00:00,97.16172,Conductivity
1437,2024-10-03 20:54:48.234000+00:00,97.04598,Conductivity
1438,2024-10-03 20:54:48.734000+00:00,96.75664,Conductivity
1439,2024-10-03 20:54:49.735000+00:00,96.69877,Conductivity
1440,2024-10-03 20:54:50+00:00,0.0,Heartbeat
1441,2024-10-03 20:54:50.241000+00:00,96.6409,Conductivity
1442,2024-10-03 20:54:50.741000+00:00,96.58303,Conductivity
1443,2024-10-03 20:54:51.241000+00:00,96.69877,Conductivity
1444,2024-10-03 20:54:51.741000+00:00,96.58303,Conductivity
1445,2024-10-03 20:54:52.242000+00:00,96.6409,Conductivity
1446,2024-10-03 20:54:52.742000+00:00,96.58303,Conductivity
1447,2024-10-03 20:54:53.242000+00:00,96.46729,Conductivity
1448,2024-10-03 20:54:54.740000+00:00,96.293686,Conductivity
1449,2024-10-03 20:54:56.241000+00:00,96.17795,Conductivity
1450,2024-10-03 20:54:57.241000+00:00,96.06221,Conductivity
1451,2024-10-03 20:55:00+00:00,0.0,Heartbeat
1452,2024-10-03 20:55:02.242000+00:00,96.12008,Conductivity
1453,2024-10-03 20:55:03.242000+00:00,96.00434,Conductivity
1454,2024-10-03 20:55:05.242000+00:00,96.06221,Conductivity
1455,2024-10-03 20:55:06.743000+00:00,96.12008,Conductivity
1456,2024-10-03 20:55:07.243000+00:00,96.06221,Conductivity
1457,2024-10-03 20:55:07.743000+00:00,96.12008,Conductivity
1458,2024-10-03 20:55:08.244000+00:00,96.17795,Conductivity
1459,2024-10-03 20:55:09.244000+00:00,96.293686,Conductivity
1460,2024-10-03 20:55:09.744000+00:00,96.351555,Conductivity
1461,2024-10-03 20:55:10+00:00,0.0,Heartbeat
1462,2024-10-03 20:55:10.245000+00:00,96.17795,Conductivity
1463,2024-10-03 20:55:10.747000+00:00,96.293686,Conductivity
1464,2024-10-03 20:55:11.247000+00:00,96.351555,Conductivity
1465,2024-10-03 20:55:11.299000+00:00,620.0,Stapnr
1466,2024-10-03 20:55:11.748000+00:00,96.409424,Conductivity
1467,2024-10-03 20:55:12.248000+00:00,96.46729,Conductivity
1468,2024-10-03 20:55:12.748000+00:00,96.6409,Conductivity
1469,2024-10-03 20:55:13.250000+00:00,96.69877,Conductivity
1470,2024-10-03 20:55:13.750000+00:00,96.75664,Conductivity
1471,2024-10-03 20:55:14.247000+00:00,96.930244,Conductivity
1472,2024-10-03 20:55:14.748000+00:00,96.98811,Conductivity
1473,2024-10-03 20:55:15.247000+00:00,97.21959,Conductivity
1474,2024-10-03 20:55:16.748000+00:00,97.33533,Conductivity
1475,2024-10-03 20:55:17.248000+00:00,97.624664,Conductivity
1476,2024-10-03 20:55:17.748000+00:00,97.79827,Conductivity
1477,2024-10-03 20:55:18.248000+00:00,97.85614,Conductivity
1478,2024-10-03 20:55:18.749000+00:00,98.02975,Conductivity
1479,2024-10-03 20:55:19.249000+00:00,98.087616,Conductivity
1480,2024-10-03 20:55:20+00:00,0.0,Heartbeat
1481,2024-10-03 20:55:20.247000+00:00,98.145485,Conductivity
1482,2024-10-03 20:55:20.747000+00:00,98.203354,Conductivity
1483,2024-10-03 20:55:21.248000+00:00,98.43483,Conductivity
1484,2024-10-03 20:55:22.259000+00:00,98.4927,Conductivity
1485,2024-10-03 20:55:22.759000+00:00,98.666306,Conductivity
1486,2024-10-03 20:55:24.260000+00:00,98.78204,Conductivity
1487,2024-10-03 20:55:26.764000+00:00,98.60844,Conductivity
1488,2024-10-03 20:55:28.767000+00:00,98.4927,Conductivity
1489,2024-10-03 20:55:29.769000+00:00,98.43483,Conductivity
1490,2024-10-03 20:55:30+00:00,0.0,Heartbeat
1491,2024-10-03 20:55:30.267000+00:00,98.31909,Conductivity
1492,2024-10-03 20:55:30.768000+00:00,98.203354,Conductivity
1493,2024-10-03 20:55:31.268000+00:00,98.145485,Conductivity
1494,2024-10-03 20:55:31.768000+00:00,98.087616,Conductivity
1495,2024-10-03 20:55:32.268000+00:00,98.02975,Conductivity
1496,2024-10-03 20:55:32.768000+00:00,97.91401,Conductivity
1497,2024-10-03 20:55:33.768000+00:00,97.85614,Conductivity
1498,2024-10-03 20:55:34.268000+00:00,97.7404,Conductivity
1499,2024-10-03 20:55:35.769000+00:00,97.566795,Conductivity
1500,2024-10-03 20:55:37.270000+00:00,97.45106,Conductivity
1501,2024-10-03 20:55:37.770000+00:00,97.33533,Conductivity
1502,2024-10-03 20:55:39.770000+00:00,97.27746,Conductivity
1503,2024-10-03 20:55:40+00:00,0.0,Heartbeat
1504,2024-10-03 20:55:40.271000+00:00,97.33533,Conductivity
1505,2024-10-03 20:55:42.271000+00:00,97.45106,Conductivity
1506,2024-10-03 20:55:42.772000+00:00,97.33533,Conductivity
1507,2024-10-03 20:55:43.272000+00:00,97.45106,Conductivity
1508,2024-10-03 20:55:45.274000+00:00,97.50893,Conductivity
1509,2024-10-03 20:55:46.773000+00:00,97.45106,Conductivity
1510,2024-10-03 20:55:47.273000+00:00,97.33533,Conductivity
1511,2024-10-03 20:55:48.273000+00:00,97.45106,Conductivity
1512,2024-10-03 20:55:49.274000+00:00,97.27746,Conductivity
1513,2024-10-03 20:55:49.774000+00:00,97.33533,Conductivity
1514,2024-10-03 20:55:50+00:00,0.0,Heartbeat
1515,2024-10-03 20:55:50.774000+00:00,97.45106,Conductivity
1516,2024-10-03 20:55:51.774000+00:00,97.50893,Conductivity
1517,2024-10-03 20:55:52.275000+00:00,97.566795,Conductivity
1518,2024-10-03 20:55:53.776000+00:00,97.624664,Conductivity
1519,2024-10-03 20:55:54.776000+00:00,97.7404,Conductivity
1520,2024-10-03 20:55:55.776000+00:00,97.624664,Conductivity
1521,2024-10-03 20:55:56.777000+00:00,97.7404,Conductivity
1522,2024-10-03 20:55:57.279000+00:00,97.624664,Conductivity
1523,2024-10-03 20:55:58.779000+00:00,97.566795,Conductivity
1524,2024-10-03 20:55:59.780000+00:00,97.45106,Conductivity
1525,2024-10-03 20:56:00+00:00,0.0,Heartbeat
1526,2024-10-03 20:56:00.279000+00:00,97.33533,Conductivity
1527,2024-10-03 20:56:01.280000+00:00,97.27746,Conductivity
1528,2024-10-03 20:56:04.781000+00:00,97.33533,Conductivity
1529,2024-10-03 20:56:05.281000+00:00,97.45106,Conductivity
1530,2024-10-03 20:56:06.281000+00:00,97.50893,Conductivity
1531,2024-10-03 20:56:06.782000+00:00,97.566795,Conductivity
1532,2024-10-03 20:56:07.283000+00:00,97.624664,Conductivity
1533,2024-10-03 20:56:07.787000+00:00,97.7404,Conductivity
1534,2024-10-03 20:56:08.288000+00:00,97.624664,Conductivity
1535,2024-10-03 20:56:08.788000+00:00,97.7404,Conductivity
1536,2024-10-03 20:56:09.788000+00:00,97.79827,Conductivity
1537,2024-10-03 20:56:10+00:00,0.0,Heartbeat
1538,2024-10-03 20:56:10.289000+00:00,97.85614,Conductivity
1539,2024-10-03 20:56:11.289000+00:00,97.91401,Conductivity
1540,2024-10-03 20:56:11.789000+00:00,97.79827,Conductivity
1541,2024-10-03 20:56:11.829000+00:00,8.0,Status
1542,2024-10-03 20:56:16.288000+00:00,97.7404,Conductivity
1543,2024-10-03 20:56:18.789000+00:00,97.79827,Conductivity
1544,2024-10-03 20:56:19.289000+00:00,97.7404,Conductivity
1545,2024-10-03 20:56:19.789000+00:00,97.79827,Conductivity
1546,2024-10-03 20:56:20+00:00,0.0,Heartbeat
1547,2024-10-03 20:56:21.291000+00:00,97.624664,Conductivity
1548,2024-10-03 20:56:21.791000+00:00,97.7404,Conductivity
1549,2024-10-03 20:56:23.792000+00:00,97.79827,Conductivity
1550,2024-10-03 20:56:27.284000+00:00,97.624664,Conductivity
1551,2024-10-03 20:56:27.784000+00:00,97.566795,Conductivity
1552,2024-10-03 20:56:29.786000+00:00,97.50893,Conductivity
1553,2024-10-03 20:56:30+00:00,0.0,Heartbeat
1554,2024-10-03 20:56:31.288000+00:00,97.45106,Conductivity
1555,2024-10-03 20:56:31.788000+00:00,97.27746,Conductivity
1556,2024-10-03 20:56:32.288000+00:00,97.21959,Conductivity
1557,2024-10-03 20:56:35.291000+00:00,97.27746,Conductivity
1558,2024-10-03 20:56:35.791000+00:00,97.21959,Conductivity
1559,2024-10-03 20:56:36.791000+00:00,97.27746,Conductivity
1560,2024-10-03 20:56:37.292000+00:00,97.21959,Conductivity
1561,2024-10-03 20:56:37.792000+00:00,97.04598,Conductivity
1562,2024-10-03 20:56:38.792000+00:00,96.98811,Conductivity
1563,2024-10-03 20:56:40+00:00,0.0,Heartbeat
1564,2024-10-03 20:56:41.294000+00:00,96.930244,Conductivity
1565,2024-10-03 20:56:43.294000+00:00,96.872375,Conductivity
1566,2024-10-03 20:56:44.791000+00:00,96.75664,Conductivity
1567,2024-10-03 20:56:45.294000+00:00,96.872375,Conductivity
1568,2024-10-03 20:56:45.794000+00:00,96.75664,Conductivity
1569,2024-10-03 20:56:47.294000+00:00,96.69877,Conductivity
1570,2024-10-03 20:56:47.795000+00:00,96.6409,Conductivity
1571,2024-10-03 20:56:48.795000+00:00,96.872375,Conductivity
1572,2024-10-03 20:56:49.795000+00:00,96.930244,Conductivity
1573,2024-10-03 20:56:50+00:00,0.0,Heartbeat
1574,2024-10-03 20:56:50.296000+00:00,96.98811,Conductivity
1575,2024-10-03 20:56:50.796000+00:00,96.75664,Conductivity
1576,2024-10-03 20:56:51.296000+00:00,96.872375,Conductivity
1577,2024-10-03 20:56:51.796000+00:00,96.930244,Conductivity
1578,2024-10-03 20:56:52.796000+00:00,96.98811,Conductivity
1579,2024-10-03 20:56:53.297000+00:00,97.04598,Conductivity
1580,2024-10-03 20:56:53.797000+00:00,97.16172,Conductivity
1581,2024-10-03 20:56:54.297000+00:00,96.98811,Conductivity
1582,2024-10-03 20:56:54.795000+00:00,97.04598,Conductivity
1583,2024-10-03 20:56:55.796000+00:00,97.16172,Conductivity
1584,2024-10-03 20:56:56.796000+00:00,97.21959,Conductivity
1585,2024-10-03 20:56:57.297000+00:00,97.27746,Conductivity
1586,2024-10-03 20:56:57.797000+00:00,97.33533,Conductivity
1587,2024-10-03 20:56:58.797000+00:00,97.45106,Conductivity
1588,2024-10-03 20:57:00+00:00,0.0,Heartbeat
1589,2024-10-03 20:57:01.796000+00:00,97.50893,Conductivity
1590,2024-10-03 20:57:02.296000+00:00,97.566795,Conductivity
1591,2024-10-03 20:57:02.796000+00:00,97.624664,Conductivity
1592,2024-10-03 20:57:03.297000+00:00,97.7404,Conductivity
1593,2024-10-03 20:57:03.798000+00:00,97.79827,Conductivity
1594,2024-10-03 20:57:04.798000+00:00,97.85614,Conductivity
1595,2024-10-03 20:57:05.298000+00:00,98.02975,Conductivity
1596,2024-10-03 20:57:06.299000+00:00,98.087616,Conductivity
1597,2024-10-03 20:57:06.799000+00:00,98.145485,Conductivity
1598,2024-10-03 20:57:07.299000+00:00,98.087616,Conductivity
1599,2024-10-03 20:57:08.303000+00:00,98.145485,Conductivity
1600,2024-10-03 20:57:08.803000+00:00,98.37696,Conductivity
1601,2024-10-03 20:57:09.803000+00:00,98.31909,Conductivity
1602,2024-10-03 20:57:10+00:00,0.0,Heartbeat
1603,2024-10-03 20:57:10.304000+00:00,98.37696,Conductivity
1604,2024-10-03 20:57:11.304000+00:00,98.43483,Conductivity
1605,2024-10-03 20:57:11.804000+00:00,98.4927,Conductivity
1606,2024-10-03 20:57:12.304000+00:00,98.60844,Conductivity
1607,2024-10-03 20:57:13.305000+00:00,98.666306,Conductivity
1608,2024-10-03 20:57:14.305000+00:00,98.724174,Conductivity
1609,2024-10-03 20:57:14.804000+00:00,98.60844,Conductivity
1610,2024-10-03 20:57:15.304000+00:00,98.666306,Conductivity
1611,2024-10-03 20:57:15.805000+00:00,98.724174,Conductivity
1612,2024-10-03 20:57:16.805000+00:00,98.78204,Conductivity
1613,2024-10-03 20:57:17.805000+00:00,98.89778,Conductivity
1614,2024-10-03 20:57:18.306000+00:00,98.95565,Conductivity
1615,2024-10-03 20:57:19.306000+00:00,99.01352,Conductivity
1616,2024-10-03 20:57:19.805000+00:00,99.07139,Conductivity
1617,2024-10-03 20:57:20+00:00,0.0,Heartbeat
1618,2024-10-03 20:57:21.306000+00:00,99.187126,Conductivity
1619,2024-10-03 20:57:21.806000+00:00,99.01352,Conductivity
1620,2024-10-03 20:57:22.807000+00:00,99.187126,Conductivity
1621,2024-10-03 20:57:25.303000+00:00,99.244995,Conductivity
1622,2024-10-03 20:57:27.804000+00:00,99.187126,Conductivity
1623,2024-10-03 20:57:28.804000+00:00,99.01352,Conductivity
1624,2024-10-03 20:57:29.810000+00:00,98.95565,Conductivity
1625,2024-10-03 20:57:30+00:00,0.0,Heartbeat
1626,2024-10-03 20:57:31.813000+00:00,98.89778,Conductivity
1627,2024-10-03 20:57:32.313000+00:00,98.95565,Conductivity
1628,2024-10-03 20:57:33.814000+00:00,99.01352,Conductivity
1629,2024-10-03 20:57:34.814000+00:00,99.07139,Conductivity
1630,2024-10-03 20:57:35.814000+00:00,99.244995,Conductivity
1631,2024-10-03 20:57:36.314000+00:00,99.302864,Conductivity
1632,2024-10-03 20:57:36.814000+00:00,99.36073,Conductivity
1633,2024-10-03 20:57:37.315000+00:00,99.302864,Conductivity
1634,2024-10-03 20:57:37.815000+00:00,99.36073,Conductivity
1635,2024-10-03 20:57:38.815000+00:00,99.47647,Conductivity
1636,2024-10-03 20:57:39.316000+00:00,99.65008,Conductivity
1637,2024-10-03 20:57:40+00:00,0.0,Heartbeat
1638,2024-10-03 20:57:40.317000+00:00,99.765816,Conductivity
1639,2024-10-03 20:57:40.817000+00:00,99.59221,Conductivity
1640,2024-10-03 20:57:41.817000+00:00,99.65008,Conductivity
1641,2024-10-03 20:57:43.318000+00:00,99.765816,Conductivity
1642,2024-10-03 20:57:44.816000+00:00,99.88155,Conductivity
1643,2024-10-03 20:57:45.317000+00:00,99.93942,Conductivity
1644,2024-10-03 20:57:46.317000+00:00,100.11303,Conductivity
1645,2024-10-03 20:57:46.817000+00:00,100.05516,Conductivity
1646,2024-10-03 20:57:47.817000+00:00,100.1709,Conductivity
1647,2024-10-03 20:57:48.318000+00:00,100.3445,Conductivity
1648,2024-10-03 20:57:48.818000+00:00,100.40237,Conductivity
1649,2024-10-03 20:57:49.318000+00:00,100.518105,Conductivity
1650,2024-10-03 20:57:49.818000+00:00,100.63384,Conductivity
1651,2024-10-03 20:57:50+00:00,0.0,Heartbeat
1652,2024-10-03 20:57:50.319000+00:00,100.74958,Conductivity
1653,2024-10-03 20:57:50.821000+00:00,100.80745,Conductivity
1654,2024-10-03 20:57:51.321000+00:00,100.92319,Conductivity
1655,2024-10-03 20:57:51.821000+00:00,100.98106,Conductivity
1656,2024-10-03 20:57:52.322000+00:00,101.038925,Conductivity
1657,2024-10-03 20:57:52.822000+00:00,101.096794,Conductivity
1658,2024-10-03 20:57:53.821000+00:00,101.21253,Conductivity
1659,2024-10-03 20:57:55.320000+00:00,101.2704,Conductivity
1660,2024-10-03 20:57:55.820000+00:00,101.21253,Conductivity
1661,2024-10-03 20:57:56.321000+00:00,101.038925,Conductivity
1662,2024-10-03 20:57:57.321000+00:00,100.98106,Conductivity
1663,2024-10-03 20:57:58.322000+00:00,100.92319,Conductivity
1664,2024-10-03 20:57:58.823000+00:00,100.80745,Conductivity
1665,2024-10-03 20:58:00+00:00,0.0,Heartbeat
1666,2024-10-03 20:58:00.823000+00:00,100.74958,Conductivity
1667,2024-10-03 20:58:07.826000+00:00,100.63384,Conductivity
1668,2024-10-03 20:58:08.327000+00:00,100.518105,Conductivity
1669,2024-10-03 20:58:10+00:00,0.0,Heartbeat
1670,2024-10-03 20:58:11.828000+00:00,100.460236,Conductivity
1671,2024-10-03 20:58:12.328000+00:00,100.40237,Conductivity
1672,2024-10-03 20:58:12.829000+00:00,100.3445,Conductivity
1673,2024-10-03 20:58:14.339000+00:00,100.22876,Conductivity
1674,2024-10-03 20:58:14.840000+00:00,100.11303,Conductivity
1675,2024-10-03 20:58:15.343000+00:00,100.05516,Conductivity
1676,2024-10-03 20:58:18.344000+00:00,100.11303,Conductivity
1677,2024-10-03 20:58:18.844000+00:00,100.1709,Conductivity
1678,2024-10-03 20:58:19.844000+00:00,100.22876,Conductivity
1679,2024-10-03 20:58:20+00:00,0.0,Heartbeat
1680,2024-10-03 20:58:20.346000+00:00,100.3445,Conductivity
1681,2024-10-03 20:58:20.846000+00:00,100.40237,Conductivity
1682,2024-10-03 20:58:21.347000+00:00,100.460236,Conductivity
1683,2024-10-03 20:58:21.847000+00:00,100.63384,Conductivity
1684,2024-10-03 20:58:22.849000+00:00,100.69171,Conductivity
1685,2024-10-03 20:58:23.350000+00:00,100.74958,Conductivity
1686,2024-10-03 20:58:23.850000+00:00,100.80745,Conductivity
1687,2024-10-03 20:58:24.848000+00:00,100.92319,Conductivity
